-0.62294 -0.44048+0.44048i
-0.44048-0.44048i -0.62294
-0.18245 -0.44048+0.44048i
-0.44048-0.44048i -2.1269
1.6677e-11 0.88097-2.745e-15i
0.88097+2.745e-15i -3.6687e-11
1.6678e-11 7.19e-12-2.5909e-15i
7.19e-12+2.5909e-15i -3.6685e-11
1.8288e-12 -3.2511e-12-0.88097i
-3.2511e-12+0.88097i -6.359e-12
1.8272e-12 -3.2512e-12-6.8495e-12i
-3.2512e-12+6.8495e-12i -6.3773e-12
